[Korali] Starting CMAES. Parameters: 17, Seed: 0xFFFFFFFFFFFFFFFF
[Korali] Gen 332 - Elapsed Time: 0.359074, Objective Function Change: 1.81e+01
[Korali] Gen 333 - Elapsed Time: 0.358930, Objective Function Change: 1.82e+01
[Korali] Gen 334 - Elapsed Time: 0.358955, Objective Function Change: 1.82e+01
[Korali] Gen 335 - Elapsed Time: 0.358934, Objective Function Change: 1.82e+01
[Korali] Gen 336 - Elapsed Time: 0.358979, Objective Function Change: 1.83e+01
[Korali] Gen 337 - Elapsed Time: 0.364124, Objective Function Change: 1.83e+01
[Korali] Gen 338 - Elapsed Time: 0.358970, Objective Function Change: 1.83e+01
[Korali] Gen 339 - Elapsed Time: 0.358908, Objective Function Change: 1.83e+01
[Korali] Gen 340 - Elapsed Time: 0.358963, Objective Function Change: 1.83e+01
[Korali] Gen 341 - Elapsed Time: 0.358936, Objective Function Change: 1.83e+01
[Korali] Gen 342 - Elapsed Time: 0.358943, Objective Function Change: 1.83e+01
[Korali] Gen 343 - Elapsed Time: 0.358996, Objective Function Change: 1.83e+01
[Korali] Gen 344 - Elapsed Time: 0.358944, Objective Function Change: 1.84e+01
[Korali] Gen 345 - Elapsed Time: 0.359045, Objective Function Change: 1.84e+01
[Korali] Gen 346 - Elapsed Time: 0.358973, Objective Function Change: 1.84e+01
[Korali] Gen 347 - Elapsed Time: 0.358951, Objective Function Change: 1.84e+01
[Korali] Gen 348 - Elapsed Time: 0.359470, Objective Function Change: 1.84e+01
[Korali] Gen 349 - Elapsed Time: 0.358915, Objective Function Change: 1.39e+01
[Korali] Gen 350 - Elapsed Time: 0.358952, Objective Function Change: 1.39e+01
[Korali] Gen 351 - Elapsed Time: 0.358927, Objective Function Change: 1.39e+01
[Korali] Gen 352 - Elapsed Time: 0.358963, Objective Function Change: 1.39e+01
[Korali] Gen 353 - Elapsed Time: 0.358915, Objective Function Change: 1.39e+01
[Korali] Gen 354 - Elapsed Time: 0.358985, Objective Function Change: 1.32e+01
[Korali] Gen 355 - Elapsed Time: 0.359488, Objective Function Change: 1.21e+01
[Korali] Gen 356 - Elapsed Time: 0.358921, Objective Function Change: 1.21e+01
[Korali] Gen 357 - Elapsed Time: 0.358971, Objective Function Change: 8.19e+00
[Korali] Gen 358 - Elapsed Time: 0.358961, Objective Function Change: 8.21e+00
[Korali] Gen 359 - Elapsed Time: 0.359596, Objective Function Change: 8.21e+00
[Korali] Gen 360 - Elapsed Time: 0.363888, Objective Function Change: 8.21e+00
[Korali] Gen 361 - Elapsed Time: 0.358945, Objective Function Change: 8.21e+00
[Korali] Gen 362 - Elapsed Time: 0.359159, Objective Function Change: 6.86e+00
[Korali] Gen 363 - Elapsed Time: 0.358930, Objective Function Change: 4.23e+00
[Korali] Gen 364 - Elapsed Time: 0.359008, Objective Function Change: 4.23e+00
[Korali] Gen 365 - Elapsed Time: 0.359300, Objective Function Change: 3.46e+00
[Korali] Gen 366 - Elapsed Time: 0.359000, Objective Function Change: 3.08e+00
[Korali] Gen 367 - Elapsed Time: 0.358940, Objective Function Change: 3.08e+00
[Korali] Gen 368 - Elapsed Time: 0.359002, Objective Function Change: 3.08e+00
[Korali] Gen 369 - Elapsed Time: 0.359015, Objective Function Change: 3.10e+00
[Korali] Gen 370 - Elapsed Time: 0.359336, Objective Function Change: 2.94e+00
[Korali] Gen 371 - Elapsed Time: 0.358984, Objective Function Change: 2.94e+00
[Korali] Gen 372 - Elapsed Time: 0.358956, Objective Function Change: 2.96e+00
[Korali] Gen 373 - Elapsed Time: 0.358999, Objective Function Change: 2.96e+00
[Korali] Gen 374 - Elapsed Time: 0.358965, Objective Function Change: 2.91e+00
[Korali] Gen 375 - Elapsed Time: 0.358937, Objective Function Change: 2.94e+00
[Korali] Gen 376 - Elapsed Time: 0.359170, Objective Function Change: 1.50e+00
[Korali] Gen 377 - Elapsed Time: 0.358953, Objective Function Change: 1.50e+00
[Korali] Gen 378 - Elapsed Time: 0.358979, Objective Function Change: 1.45e+00
[Korali] Gen 379 - Elapsed Time: 0.358943, Objective Function Change: 1.05e+00
[Korali] Gen 380 - Elapsed Time: 0.358948, Objective Function Change: 1.05e+00
[Korali] Gen 381 - Elapsed Time: 0.360835, Objective Function Change: 1.05e+00
[Korali] Gen 382 - Elapsed Time: 0.363538, Objective Function Change: 1.00e+00
[Korali] Gen 383 - Elapsed Time: 0.360173, Objective Function Change: 1.00e+00
[Korali] Gen 384 - Elapsed Time: 0.358957, Objective Function Change: 1.00e+00
[Korali] Gen 385 - Elapsed Time: 0.358977, Objective Function Change: 1.00e+00
[Korali] Gen 386 - Elapsed Time: 0.358890, Objective Function Change: 9.47e-01
[Korali] Gen 387 - Elapsed Time: 0.359964, Objective Function Change: 9.47e-01
[Korali] Gen 388 - Elapsed Time: 0.358953, Objective Function Change: 9.35e-01
[Korali] Gen 389 - Elapsed Time: 0.358962, Objective Function Change: 9.40e-01
[Korali] Gen 390 - Elapsed Time: 0.358980, Objective Function Change: 9.41e-01
[Korali] Gen 391 - Elapsed Time: 0.358958, Objective Function Change: 9.41e-01
[Korali] Gen 392 - Elapsed Time: 0.359351, Objective Function Change: 9.54e-01
[Korali] Gen 393 - Elapsed Time: 0.359088, Objective Function Change: 9.54e-01
[Korali] Gen 394 - Elapsed Time: 0.358903, Objective Function Change: 9.54e-01
[Korali] Gen 395 - Elapsed Time: 0.358949, Objective Function Change: 9.54e-01
[Korali] Gen 396 - Elapsed Time: 0.362121, Objective Function Change: 8.39e-01
[Korali] Gen 397 - Elapsed Time: 0.358972, Objective Function Change: 6.97e-01
[Korali] Gen 398 - Elapsed Time: 0.360874, Objective Function Change: 6.28e-01
[Korali] Gen 399 - Elapsed Time: 0.359144, Objective Function Change: 6.32e-01
[Korali] Gen 400 - Elapsed Time: 0.358959, Objective Function Change: 5.76e-01
[Korali] Gen 401 - Elapsed Time: 0.358967, Objective Function Change: 5.61e-01
[Korali] Gen 402 - Elapsed Time: 0.358956, Objective Function Change: 5.61e-01
[Korali] Gen 403 - Elapsed Time: 0.359540, Objective Function Change: 5.19e-01
[Korali] Gen 404 - Elapsed Time: 0.366003, Objective Function Change: 5.19e-01
[Korali] Gen 405 - Elapsed Time: 0.360213, Objective Function Change: 5.06e-01
[Korali] Gen 406 - Elapsed Time: 0.360256, Objective Function Change: 4.65e-01
[Korali] Gen 407 - Elapsed Time: 0.360048, Objective Function Change: 4.09e-01
[Korali] Gen 408 - Elapsed Time: 0.360066, Objective Function Change: 3.92e-01
[Korali] Gen 409 - Elapsed Time: 0.360510, Objective Function Change: 3.63e-01
[Korali] Gen 410 - Elapsed Time: 0.360078, Objective Function Change: 3.63e-01
[Korali] Gen 411 - Elapsed Time: 0.360266, Objective Function Change: 3.56e-01
[Korali] Gen 412 - Elapsed Time: 0.360218, Objective Function Change: 3.56e-01
[Korali] Gen 413 - Elapsed Time: 0.360557, Objective Function Change: 3.57e-01
[Korali] Gen 414 - Elapsed Time: 0.360081, Objective Function Change: 2.96e-01
[Korali] Gen 415 - Elapsed Time: 0.361175, Objective Function Change: 2.96e-01
[Korali] Gen 416 - Elapsed Time: 0.358960, Objective Function Change: 2.93e-01
[Korali] Gen 417 - Elapsed Time: 0.358916, Objective Function Change: 2.77e-01
[Korali] Gen 418 - Elapsed Time: 0.358980, Objective Function Change: 2.77e-01
[Korali] Gen 419 - Elapsed Time: 0.358861, Objective Function Change: 2.52e-01
[Korali] Gen 420 - Elapsed Time: 0.358959, Objective Function Change: 2.50e-01
[Korali] Gen 421 - Elapsed Time: 0.358909, Objective Function Change: 2.36e-01
[Korali] Gen 422 - Elapsed Time: 0.358910, Objective Function Change: 2.36e-01
[Korali] Gen 423 - Elapsed Time: 0.360722, Objective Function Change: 2.35e-01
[Korali] Gen 424 - Elapsed Time: 0.359264, Objective Function Change: 2.35e-01
[Korali] Gen 425 - Elapsed Time: 0.359158, Objective Function Change: 2.36e-01
[Korali] Gen 426 - Elapsed Time: 0.361303, Objective Function Change: 2.36e-01
[Korali] Gen 427 - Elapsed Time: 0.363445, Objective Function Change: 2.10e-01
[Korali] Gen 428 - Elapsed Time: 0.360058, Objective Function Change: 2.06e-01
[Korali] Gen 429 - Elapsed Time: 0.360709, Objective Function Change: 2.06e-01
[Korali] Gen 430 - Elapsed Time: 0.360339, Objective Function Change: 1.79e-01
[Korali] Gen 431 - Elapsed Time: 0.360273, Objective Function Change: 1.82e-01
[Korali] Gen 432 - Elapsed Time: 0.360117, Objective Function Change: 1.82e-01
[Korali] Gen 433 - Elapsed Time: 0.360195, Objective Function Change: 1.82e-01
[Korali] Gen 434 - Elapsed Time: 0.360273, Objective Function Change: 1.82e-01
[Korali] Gen 435 - Elapsed Time: 0.360051, Objective Function Change: 1.82e-01
[Korali] Gen 436 - Elapsed Time: 0.360138, Objective Function Change: 1.82e-01
[Korali] Gen 437 - Elapsed Time: 0.360663, Objective Function Change: 1.82e-01
[Korali] Gen 438 - Elapsed Time: 0.358996, Objective Function Change: 1.79e-01
[Korali] Gen 439 - Elapsed Time: 0.358965, Objective Function Change: 1.79e-01
[Korali] Gen 440 - Elapsed Time: 0.359060, Objective Function Change: 1.81e-01
[Korali] Gen 441 - Elapsed Time: 0.359000, Objective Function Change: 1.40e-01
[Korali] Gen 442 - Elapsed Time: 0.358942, Objective Function Change: 1.39e-01
[Korali] Gen 443 - Elapsed Time: 0.358995, Objective Function Change: 1.39e-01
[Korali] Gen 444 - Elapsed Time: 0.358989, Objective Function Change: 1.39e-01
[Korali] Gen 445 - Elapsed Time: 0.358964, Objective Function Change: 1.39e-01
[Korali] Gen 446 - Elapsed Time: 0.362377, Objective Function Change: 1.39e-01
[Korali] Gen 447 - Elapsed Time: 0.358895, Objective Function Change: 1.31e-01
[Korali] Gen 448 - Elapsed Time: 0.359435, Objective Function Change: 1.17e-01
[Korali] Gen 449 - Elapsed Time: 0.364076, Objective Function Change: 1.17e-01
[Korali] Gen 450 - Elapsed Time: 0.358939, Objective Function Change: 1.17e-01
[Korali] Gen 451 - Elapsed Time: 0.358995, Objective Function Change: 1.17e-01
[Korali] Gen 452 - Elapsed Time: 0.358909, Objective Function Change: 1.17e-01
[Korali] Gen 453 - Elapsed Time: 0.358960, Objective Function Change: 1.17e-01
[Korali] Gen 454 - Elapsed Time: 0.358906, Objective Function Change: 1.11e-01
[Korali] Gen 455 - Elapsed Time: 0.358951, Objective Function Change: 1.11e-01
[Korali] Gen 456 - Elapsed Time: 0.358899, Objective Function Change: 1.07e-01
[Korali] Gen 457 - Elapsed Time: 0.358962, Objective Function Change: 9.46e-02
[Korali] Gen 458 - Elapsed Time: 0.358980, Objective Function Change: 9.46e-02
[Korali] Gen 459 - Elapsed Time: 0.360226, Objective Function Change: 6.35e-02
[Korali] Gen 460 - Elapsed Time: 0.360284, Objective Function Change: 5.55e-02
[Korali] Gen 461 - Elapsed Time: 0.360000, Objective Function Change: 5.59e-02
[Korali] Gen 462 - Elapsed Time: 0.360078, Objective Function Change: 5.22e-02
[Korali] Gen 463 - Elapsed Time: 0.360071, Objective Function Change: 5.22e-02
[Korali] Gen 464 - Elapsed Time: 0.360066, Objective Function Change: 5.22e-02
[Korali] Gen 465 - Elapsed Time: 0.383773, Objective Function Change: 4.05e-02
[Korali] Gen 466 - Elapsed Time: 0.383711, Objective Function Change: 4.10e-02
[Korali] Gen 467 - Elapsed Time: 0.384387, Objective Function Change: 4.10e-02
[Korali] Gen 468 - Elapsed Time: 0.383692, Objective Function Change: 4.11e-02
[Korali] Gen 469 - Elapsed Time: 0.383720, Objective Function Change: 3.69e-02
[Korali] Gen 470 - Elapsed Time: 0.369529, Objective Function Change: 3.69e-02
[Korali] Gen 471 - Elapsed Time: 0.363625, Objective Function Change: 3.69e-02
[Korali] Gen 472 - Elapsed Time: 0.358971, Objective Function Change: 2.80e-02
[Korali] Gen 473 - Elapsed Time: 0.358938, Objective Function Change: 2.92e-02
[Korali] Gen 474 - Elapsed Time: 0.359191, Objective Function Change: 2.92e-02
[Korali] Gen 475 - Elapsed Time: 0.358888, Objective Function Change: 2.92e-02
[Korali] Gen 476 - Elapsed Time: 0.358966, Objective Function Change: 2.92e-02
[Korali] Gen 477 - Elapsed Time: 0.358895, Objective Function Change: 2.92e-02
[Korali] Gen 478 - Elapsed Time: 0.358963, Objective Function Change: 2.93e-02
[Korali] Gen 479 - Elapsed Time: 0.359025, Objective Function Change: 2.94e-02
[Korali] Gen 480 - Elapsed Time: 0.358945, Objective Function Change: 2.84e-02
[Korali] Gen 481 - Elapsed Time: 0.359316, Objective Function Change: 2.88e-02
[Korali] Gen 482 - Elapsed Time: 0.358957, Objective Function Change: 2.88e-02
[Korali] Gen 483 - Elapsed Time: 0.359003, Objective Function Change: 2.68e-02
[Korali] Gen 484 - Elapsed Time: 0.358956, Objective Function Change: 2.45e-02
[Korali] Gen 485 - Elapsed Time: 0.358932, Objective Function Change: 2.23e-02
[Korali] Gen 486 - Elapsed Time: 0.358928, Objective Function Change: 2.04e-02
[Korali] Gen 487 - Elapsed Time: 0.358939, Objective Function Change: 1.97e-02
[Korali] Gen 488 - Elapsed Time: 0.358965, Objective Function Change: 1.94e-02
[Korali] Gen 489 - Elapsed Time: 0.358943, Objective Function Change: 1.84e-02
[Korali] Gen 490 - Elapsed Time: 0.358985, Objective Function Change: 1.80e-02
[Korali] Gen 491 - Elapsed Time: 0.358934, Objective Function Change: 1.80e-02
[Korali] Gen 492 - Elapsed Time: 0.359461, Objective Function Change: 1.73e-02
[Korali] Gen 493 - Elapsed Time: 0.364313, Objective Function Change: 1.67e-02
[Korali] Gen 494 - Elapsed Time: 0.359144, Objective Function Change: 1.70e-02
[Korali] Gen 495 - Elapsed Time: 0.359014, Objective Function Change: 1.70e-02
[Korali] Gen 496 - Elapsed Time: 0.358957, Objective Function Change: 1.80e-02
[Korali] Gen 497 - Elapsed Time: 0.358958, Objective Function Change: 1.80e-02
[Korali] Gen 498 - Elapsed Time: 0.359099, Objective Function Change: 1.64e-02
[Korali] Gen 499 - Elapsed Time: 0.358947, Objective Function Change: 1.64e-02
[Korali] Gen 500 - Elapsed Time: 0.358943, Objective Function Change: 1.70e-02
[Korali] Gen 501 - Elapsed Time: 0.358902, Objective Function Change: 1.74e-02
[Korali] Gen 502 - Elapsed Time: 0.358970, Objective Function Change: 1.74e-02
[Korali] Gen 503 - Elapsed Time: 0.359318, Objective Function Change: 1.79e-02
[Korali] Gen 504 - Elapsed Time: 0.358982, Objective Function Change: 1.82e-02
[Korali] Gen 505 - Elapsed Time: 0.358923, Objective Function Change: 1.82e-02
[Korali] Gen 506 - Elapsed Time: 0.358915, Objective Function Change: 1.82e-02
[Korali] Gen 507 - Elapsed Time: 0.359012, Objective Function Change: 1.93e-02
[Korali] Gen 508 - Elapsed Time: 0.359038, Objective Function Change: 1.93e-02
[Korali] Gen 509 - Elapsed Time: 0.358991, Objective Function Change: 2.06e-02
[Korali] Gen 510 - Elapsed Time: 0.358947, Objective Function Change: 2.06e-02
[Korali] Gen 511 - Elapsed Time: 0.358982, Objective Function Change: 1.90e-02
[Korali] Gen 512 - Elapsed Time: 0.358997, Objective Function Change: 1.87e-02
[Korali] Gen 513 - Elapsed Time: 0.358979, Objective Function Change: 1.72e-02
[Korali] Gen 514 - Elapsed Time: 0.359369, Objective Function Change: 1.76e-02
[Korali] Gen 515 - Elapsed Time: 0.360937, Objective Function Change: 1.76e-02
[Korali] Gen 516 - Elapsed Time: 0.362921, Objective Function Change: 1.65e-02
[Korali] Gen 517 - Elapsed Time: 0.377980, Objective Function Change: 1.65e-02
[Korali] Gen 518 - Elapsed Time: 0.362191, Objective Function Change: 1.65e-02
[Korali] Gen 519 - Elapsed Time: 0.360167, Objective Function Change: 1.69e-02
[Korali] Gen 520 - Elapsed Time: 0.360098, Objective Function Change: 1.70e-02
[Korali] Gen 521 - Elapsed Time: 0.360252, Objective Function Change: 1.70e-02
[Korali] Gen 522 - Elapsed Time: 0.360041, Objective Function Change: 1.71e-02
[Korali] Gen 523 - Elapsed Time: 0.360556, Objective Function Change: 1.63e-02
[Korali] Gen 524 - Elapsed Time: 0.360114, Objective Function Change: 1.80e-02
[Korali] Gen 525 - Elapsed Time: 0.361386, Objective Function Change: 1.80e-02
[Korali] Gen 526 - Elapsed Time: 0.359583, Objective Function Change: 1.82e-02
[Korali] Gen 527 - Elapsed Time: 0.358983, Objective Function Change: 1.91e-02
[Korali] Gen 528 - Elapsed Time: 0.358948, Objective Function Change: 1.90e-02
[Korali] Gen 529 - Elapsed Time: 0.358939, Objective Function Change: 1.90e-02
[Korali] Gen 530 - Elapsed Time: 0.358992, Objective Function Change: 1.99e-02
[Korali] Gen 531 - Elapsed Time: 0.358983, Objective Function Change: 1.95e-02
[Korali] Gen 532 - Elapsed Time: 0.358974, Objective Function Change: 2.04e-02
[Korali] Gen 533 - Elapsed Time: 0.358988, Objective Function Change: 2.09e-02
[Korali] Gen 534 - Elapsed Time: 0.358990, Objective Function Change: 1.96e-02
[Korali] Gen 535 - Elapsed Time: 0.359083, Objective Function Change: 2.06e-02
[Korali] Gen 536 - Elapsed Time: 0.359013, Objective Function Change: 2.05e-02
[Korali] Gen 537 - Elapsed Time: 0.359477, Objective Function Change: 2.08e-02
[Korali] Gen 538 - Elapsed Time: 0.364068, Objective Function Change: 2.86e-02
[Korali] Gen 539 - Elapsed Time: 0.358970, Objective Function Change: 2.35e-02
[Korali] Gen 540 - Elapsed Time: 0.359137, Objective Function Change: 2.41e-02
[Korali] Gen 541 - Elapsed Time: 0.359001, Objective Function Change: 2.40e-02
[Korali] Gen 542 - Elapsed Time: 0.358991, Objective Function Change: 2.61e-02
[Korali] Gen 543 - Elapsed Time: 0.358930, Objective Function Change: 2.40e-02
[Korali] Gen 544 - Elapsed Time: 0.358982, Objective Function Change: 2.52e-02
[Korali] Gen 545 - Elapsed Time: 0.359033, Objective Function Change: 2.47e-02
[Korali] Gen 546 - Elapsed Time: 0.358967, Objective Function Change: 2.65e-02
[Korali] Gen 547 - Elapsed Time: 0.360217, Objective Function Change: 2.65e-02
[Korali] Gen 548 - Elapsed Time: 0.359337, Objective Function Change: 2.68e-02
[Korali] Gen 549 - Elapsed Time: 0.359007, Objective Function Change: 2.62e-02
[Korali] Gen 550 - Elapsed Time: 0.359255, Objective Function Change: 2.84e-02
[Korali] Gen 551 - Elapsed Time: 0.361533, Objective Function Change: 3.01e-02
[Korali] Gen 552 - Elapsed Time: 0.358955, Objective Function Change: 3.00e-02
[Korali] Gen 553 - Elapsed Time: 0.358960, Objective Function Change: 3.00e-02
[Korali] Gen 554 - Elapsed Time: 0.359827, Objective Function Change: 4.68e-02
[Korali] Gen 555 - Elapsed Time: 0.358963, Objective Function Change: 5.62e-02
[Korali] Gen 556 - Elapsed Time: 0.358992, Objective Function Change: 2.95e-02
[Korali] Gen 557 - Elapsed Time: 0.359011, Objective Function Change: 5.44e-02
[Korali] Gen 558 - Elapsed Time: 0.358955, Objective Function Change: 3.05e-02
[Korali] Gen 559 - Elapsed Time: 0.361490, Objective Function Change: 3.60e-02
[Korali] Gen 560 - Elapsed Time: 0.362067, Objective Function Change: 3.59e-02
[Korali] Gen 561 - Elapsed Time: 0.360008, Objective Function Change: 4.45e-02
[Korali] Gen 562 - Elapsed Time: 0.360059, Objective Function Change: 4.54e-02
[Korali] Gen 563 - Elapsed Time: 0.359709, Objective Function Change: 3.96e-02
[Korali] Gen 564 - Elapsed Time: 0.358860, Objective Function Change: 4.73e-02
[Korali] Gen 565 - Elapsed Time: 0.359248, Objective Function Change: 5.45e-02
[Korali] Gen 566 - Elapsed Time: 0.358991, Objective Function Change: 5.39e-02
[Korali] Gen 567 - Elapsed Time: 0.358948, Objective Function Change: 6.82e-02
[Korali] Gen 568 - Elapsed Time: 0.358981, Objective Function Change: 1.58e-01
[Korali] Gen 569 - Elapsed Time: 0.358953, Objective Function Change: 6.89e-02
[Korali] Gen 570 - Elapsed Time: 0.359852, Objective Function Change: 4.50e-02
[Korali] Gen 571 - Elapsed Time: 0.360004, Objective Function Change: 9.25e-02
[Korali] Gen 572 - Elapsed Time: 0.360242, Objective Function Change: 4.73e-02
[Korali] Gen 573 - Elapsed Time: 0.360191, Objective Function Change: 1.31e-01
[Korali] Gen 574 - Elapsed Time: 0.360086, Objective Function Change: 8.23e-02
[Korali] Gen 575 - Elapsed Time: 0.360031, Objective Function Change: 7.84e-02
[Korali] Gen 576 - Elapsed Time: 0.360087, Objective Function Change: 4.13e-02
[Korali] Gen 577 - Elapsed Time: 0.360504, Objective Function Change: 5.69e-02
[Korali] Gen 578 - Elapsed Time: 0.360307, Objective Function Change: 5.05e-02
[Korali] Gen 579 - Elapsed Time: 0.360693, Objective Function Change: 6.79e-02
[Korali] Gen 580 - Elapsed Time: 0.360090, Objective Function Change: 4.91e-02
[Korali] Gen 581 - Elapsed Time: 0.362480, Objective Function Change: 4.91e-02
[Korali] Gen 582 - Elapsed Time: 0.361077, Objective Function Change: 7.69e-02
[Korali] Gen 583 - Elapsed Time: 0.358920, Objective Function Change: 4.81e-02
[Korali] Gen 584 - Elapsed Time: 0.358958, Objective Function Change: 4.81e-02
[Korali] Gen 585 - Elapsed Time: 0.358906, Objective Function Change: 4.79e-02
[Korali] Gen 586 - Elapsed Time: 0.358949, Objective Function Change: 5.82e-02
[Korali] Gen 587 - Elapsed Time: 0.359031, Objective Function Change: 4.79e-02
[Korali] Gen 588 - Elapsed Time: 0.358965, Objective Function Change: 4.88e-02
[Korali] Gen 589 - Elapsed Time: 0.358909, Objective Function Change: 4.88e-02
[Korali] Gen 590 - Elapsed Time: 0.358961, Objective Function Change: 6.53e-02
[Korali] Gen 591 - Elapsed Time: 0.358955, Objective Function Change: 5.25e-02
[Korali] Gen 592 - Elapsed Time: 0.359173, Objective Function Change: 5.96e-02
[Korali] Gen 593 - Elapsed Time: 0.358971, Objective Function Change: 5.42e-02
[Korali] Gen 594 - Elapsed Time: 0.358928, Objective Function Change: 5.42e-02
[Korali] Gen 595 - Elapsed Time: 0.358985, Objective Function Change: 5.42e-02
[Korali] Gen 596 - Elapsed Time: 0.359149, Objective Function Change: 5.42e-02
[Korali] Gen 597 - Elapsed Time: 0.358962, Objective Function Change: 9.50e-02
[Korali] Gen 598 - Elapsed Time: 0.358971, Objective Function Change: 6.31e-02
[Korali] Gen 599 - Elapsed Time: 0.358868, Objective Function Change: 6.13e-02
[Korali] Gen 600 - Elapsed Time: 0.358903, Objective Function Change: 2.17e-01
[Korali] Gen 601 - Elapsed Time: 0.358936, Objective Function Change: 1.22e-01
[Korali] Gen 602 - Elapsed Time: 0.358907, Objective Function Change: 7.99e-02
[Korali] Gen 603 - Elapsed Time: 0.359625, Objective Function Change: 7.67e-02
[Korali] Gen 604 - Elapsed Time: 0.359081, Objective Function Change: 1.53e-01
[Korali] Gen 605 - Elapsed Time: 0.364332, Objective Function Change: 7.14e-02
[Korali] Gen 606 - Elapsed Time: 0.358927, Objective Function Change: 6.79e-02
[Korali] Gen 607 - Elapsed Time: 0.360488, Objective Function Change: 1.25e-01
[Korali] Gen 608 - Elapsed Time: 0.358984, Objective Function Change: 6.67e-02
[Korali] Gen 609 - Elapsed Time: 0.358963, Objective Function Change: 7.12e-02
[Korali] Gen 610 - Elapsed Time: 0.359610, Objective Function Change: 7.10e-02
[Korali] Gen 611 - Elapsed Time: 0.359009, Objective Function Change: 6.90e-02
[Korali] Gen 612 - Elapsed Time: 0.361538, Objective Function Change: 7.05e-02
[Korali] Gen 613 - Elapsed Time: 0.358931, Objective Function Change: 7.09e-02
[Korali] Gen 614 - Elapsed Time: 0.359156, Objective Function Change: 7.13e-02
[Korali] Gen 615 - Elapsed Time: 0.359322, Objective Function Change: 7.24e-02
[Korali] Gen 616 - Elapsed Time: 0.358996, Objective Function Change: 7.19e-02
[Korali] Gen 617 - Elapsed Time: 0.359023, Objective Function Change: 7.12e-02
[Korali] Gen 618 - Elapsed Time: 0.358999, Objective Function Change: 7.22e-02
[Korali] Gen 619 - Elapsed Time: 0.359015, Objective Function Change: 7.28e-02
[Korali] Gen 620 - Elapsed Time: 0.358998, Objective Function Change: 7.32e-02
[Korali] Gen 621 - Elapsed Time: 0.359139, Objective Function Change: 7.03e-02
[Korali] Gen 622 - Elapsed Time: 0.358984, Objective Function Change: 7.09e-02
[Korali] Gen 623 - Elapsed Time: 0.358955, Objective Function Change: 7.10e-02
[Korali] Gen 624 - Elapsed Time: 0.359012, Objective Function Change: 7.11e-02
[Korali] Gen 625 - Elapsed Time: 0.359233, Objective Function Change: 7.14e-02
[Korali] Gen 626 - Elapsed Time: 0.359589, Objective Function Change: 7.18e-02
[Korali] Gen 627 - Elapsed Time: 0.363971, Objective Function Change: 7.16e-02
[Korali] Gen 628 - Elapsed Time: 0.359174, Objective Function Change: 7.18e-02
[Korali] Gen 629 - Elapsed Time: 0.358935, Objective Function Change: 7.21e-02
[Korali] Gen 630 - Elapsed Time: 0.359209, Objective Function Change: 6.90e-02
[Korali] Gen 631 - Elapsed Time: 0.362476, Objective Function Change: 6.66e-02
[Korali] Gen 632 - Elapsed Time: 0.359518, Objective Function Change: 6.33e-02
[Korali] Gen 633 - Elapsed Time: 0.359693, Objective Function Change: 6.34e-02
[Korali] Gen 634 - Elapsed Time: 0.358978, Objective Function Change: 6.16e-02
[Korali] Gen 635 - Elapsed Time: 0.359181, Objective Function Change: 6.18e-02
[Korali] Gen 636 - Elapsed Time: 0.359005, Objective Function Change: 6.18e-02
[Korali] Gen 637 - Elapsed Time: 0.359808, Objective Function Change: 6.18e-02
[Korali] Gen 638 - Elapsed Time: 0.359017, Objective Function Change: 6.19e-02
[Korali] Gen 639 - Elapsed Time: 0.359222, Objective Function Change: 6.04e-02
[Korali] Gen 640 - Elapsed Time: 0.359215, Objective Function Change: 6.05e-02
[Korali] Gen 641 - Elapsed Time: 0.359005, Objective Function Change: 6.05e-02
[Korali] Gen 642 - Elapsed Time: 0.359210, Objective Function Change: 5.83e-02
[Korali] Gen 643 - Elapsed Time: 0.358910, Objective Function Change: 5.84e-02
[Korali] Gen 644 - Elapsed Time: 0.359149, Objective Function Change: 5.78e-02
[Korali] Gen 645 - Elapsed Time: 0.358970, Objective Function Change: 5.78e-02
[Korali] Gen 646 - Elapsed Time: 0.359336, Objective Function Change: 5.78e-02
[Korali] Gen 647 - Elapsed Time: 0.359145, Objective Function Change: 5.29e-02
[Korali] Gen 648 - Elapsed Time: 0.359354, Objective Function Change: 5.29e-02
[Korali] Gen 649 - Elapsed Time: 0.359906, Objective Function Change: 5.29e-02
[Korali] Gen 650 - Elapsed Time: 0.359514, Objective Function Change: 5.10e-02
[Korali] Gen 651 - Elapsed Time: 0.359240, Objective Function Change: 5.10e-02
[Korali] Gen 652 - Elapsed Time: 0.359192, Objective Function Change: 5.10e-02
[Korali] Finished - Reason: Object variable changes < 1.00e-06
[Korali] Parameter 'Sigma' Value: 0.937023
[Korali] Parameter 'torch_1_x' Value: 0.242895
[Korali] Parameter 'torch_1_y' Value: 0.240862
[Korali] Parameter 'torch_1_intensity' Value: 0.505957
[Korali] Parameter 'torch_1_width' Value: 0.046153
[Korali] Parameter 'torch_2_x' Value: 0.251464
[Korali] Parameter 'torch_2_y' Value: 0.741347
[Korali] Parameter 'torch_2_intensity' Value: 0.479662
[Korali] Parameter 'torch_2_width' Value: 0.051501
[Korali] Parameter 'torch_3_x' Value: 0.757994
[Korali] Parameter 'torch_3_y' Value: 0.254470
[Korali] Parameter 'torch_3_intensity' Value: 0.474448
[Korali] Parameter 'torch_3_width' Value: 0.054619
[Korali] Parameter 'torch_4_x' Value: 0.760434
[Korali] Parameter 'torch_4_y' Value: 0.770577
[Korali] Parameter 'torch_4_intensity' Value: 0.475872
